address,location,price,publish_time,room_area,room_img,room_infos,room_layout,room_orientation,room_url,surrounding_desc,title
誉峰三期,"104.05818042001,30.589569406929",3800,房源维护时间：2021-05-11,,https://image1.ljcdn.com/rent-user-avatar/d6c46869-8865-4afa-87a5-aa7243034d53.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/90954ba8-6136-4be9-a283-72fb334af5a0.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/0c308aa7-3d43-4e85-a943-3efa807ccbc5.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/3702ccb8-d3e6-45a4-a1c2-27767e48d14f.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/cd411e78-0ae4-4a24-8dd3-1778b8eebf7e.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/beda7ea0-528c-4c1c-bc83-cef204f504eb.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/a03238ab-e952-430a-8667-8ec1828687af.780x439.jpg,"基本信息,面积：40.00㎡,朝向：南,维护：29天前,入住：随时入住,楼层：30/32层,电梯：有,车位：免费使用,用水：商水,用电：商电,燃气：无,采暖：集中供暖,租期：1~2年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2654174378861789184.html,1、房屋介绍：室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。2、小区介绍：誉峰三期小区附近配套齐全，交通便利，出行娱乐都非常方便。3、总结：房屋无中介费，说的再好不如您亲眼见了好，好房不多，别再犹豫，欢迎您来电！,"
        整租·誉峰三期 1室1厅 南              "
北成星中心,"104.07778969314,30.688089567763",4680,房源维护时间：2021-05-30,,https://image1.ljcdn.com/rent-user-avatar/7919b265-11c0-424c-b518-e1312e930425.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/94dc80a9-9b25-4d80-9881-a812403855d3.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/2b2a9ef3-c065-45c2-ab98-54de5bd4abcf.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/81513e78-ac79-499e-8d88-cbbf2b397339.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/0f74d617-5c77-486a-b5fa-2bbed27efd84.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/eddf7e65-78d2-4fcf-a860-4b44b93a3f51.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/8669021e-ab1c-467d-9bb9-7f7758bc4bb8.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e2f41226-dfc1-4389-9cb3-5c611f0fb8da.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e8875ceb-bc0f-4029-80b4-c220bdaad8a2.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/4d7d69ef-5dac-4880-a318-90f10e637e91.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/c6528ab4-7c9d-4145-b0a8-02fa87dbc205.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/8816e265-defb-42da-ac6b-ab96a1fc6cb5.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/a1ea38ea-4735-413c-9490-c38a7610db81.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/c758f532-c177-423d-b4ac-2c64c9faf105.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/26fc9f46-0a64-430c-8bac-e2cb4ba93e84.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/cf183716-55f4-4e2c-9254-e952c3206709.780x439.jpg,"基本信息,面积：106.00㎡,朝向：西,维护：10天前,入住：随时入住,楼层：32/32层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2656530016019415040.html, 金牛万达旁  临近人民北路  居民小区 0中戒 拎包入住 房管局官网白名单，诚信经营，放心入住！ 1、付款方式：月付季度付； 2、房间介绍：居民小区；标准户型； 3、看房时间：上班时间，早上9:00到18:30；若看房时间较晚，请打电话单独预约； 4、停车问题：本小区停车需要到物业租赁，价格物业咨询； 5、家具家电一应俱全，拎包住入。 6、商场：金牛万达，骡马市远东百货，春熙路商圈 7、娱乐：万达广场影城IMAX（564米），新城市电影城（1547米），新城市广场电影院（1677米）8、物业水电气费用部分公司代收代交,"
        整租·北成星中心 3室2厅 西              "
东方丽景(锦江),"104.13994503938,30.616004964618",720,房源维护时间：2021-05-11,,https://image1.ljcdn.com/rent-user-avatar/4610f628-3238-462c-89ae-3865cc7c97ee.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/cdca9c85-dd7e-4684-8cc0-bb282b38befe.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/83b97cc0-28a2-45c4-bf23-1b06e5741f36.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/fcf22b8f-2c19-44d1-866d-5cb2de3a6792.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/9190f2dc-d607-44d4-82cf-906e2ff2e5fa.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/a83f5dba-26ac-4d69-9007-3fe132736e72.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/f5d40c30-2c01-48c9-b671-e0eb4071a81d.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/5ba26bff-bc2a-4baa-a9e1-a3f30ec97a85.780x439.jpg,"基本信息,面积：18.00㎡,朝向：南,维护：1个月前,入住：随时入住,楼层：6/6层,电梯：无,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2651450615301423104.html,年轻人打造理想租房生活一、无中介，押一付一，送物业送宽带二、民用电、民用水、民用气、每间房的租户平均每月30元左右三、一房一锁，我们看重的就是安全四、专属管家，48*内免费上门维修五~ 国有住房，安全有保障真实图片入住深度保洁１客１锁专属管家免费上门维修房源描述周边配套设施都有、银行、公园、餐饮、娱乐、菜市场、超市、商场等设施齐全,"
        合租·东方丽景(锦江) 3居室 南卧              "
海伦天麓,"104.096262,30.495392",2600,房源维护时间：2021-06-05,,"https://image1.ljcdn.com/110000-inspection/pc0_9eQW9oY6I.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_sl68qcvcC.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_B3zSftAKP.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_LWGZDPpnB.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_bd6oYmQAX.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_JTyn6NWTK.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_xPAgxz70S.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_zIWyQ7HIK.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_PJBJNK42n.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_Rc47R9zoq.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_L5AgxxGTN.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_ZtXt2Zsop.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_1D94BwBAY.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：140.49㎡,朝向：东南,维护：4天前,入住：随时入住,楼层：低楼层/5层,电梯：有,车位：暂无数据,用水：民水,用电：暂无数据,燃气：有,采暖：暂无数据,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2657122547165822976.html,【交通出行】小区门口就是公交站，公交T205可以直达地铁广都站和四河站的，出行很方便，小区就在红星路和天府大道旁边，开车即上红星路和天府大道【周边配套】此房配套设施比较齐全，小区门口就是超市，快餐店，饭馆，网咖，理发店，茶楼，棋牌室等多种包含娱乐，生活，休闲的配套设施【小区介绍】此房配套设施比较齐全，小区门口就是超市，快餐店，饭馆，网咖，理发店，茶楼，棋牌室等多种包含娱乐，生活，休闲的配套设施,"
        整租·海伦天麓 4室1厅 东南              "
大观苑二期,"104.14032806769,30.62079921024",670,房源维护时间：2021-05-11,,https://image1.ljcdn.com/rent-user-avatar/28141fa0-73cc-4d43-ac5d-1fc57a71fe91.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/522258fe-3f43-4093-912b-fc429deaad2d.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/d4d91d36-75f0-4b5c-b222-6eaf8daf517f.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e3272936-4a55-4e60-ab08-3f783a2f7fa9.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/f4bf0187-039b-47a8-a472-3644f88c89a9.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/dce94a2f-7d74-45b1-b0d4-34bb99d1d0da.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/113f75f8-0bf7-477d-9f08-bc5c806a5fcb.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/149155aa-0387-4fee-baff-43ae4f09fe1b.780x439.jpg,"基本信息,面积：12.00㎡,朝向：东南,维护：29天前,入住：随时入住,楼层：3/6层,电梯：无,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2651468002159239168.html,1、房屋介绍：室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。2、小区介绍：大观苑二期小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。3、总结：周边租客都是都市青年，邻居素质高，好相处。欢迎您来电！,"
        合租·大观苑二期 3居室 东南卧              "
春天花园,"104.042202,30.66050123",6000,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_opWRb4r58_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_JHYyA3t1i_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_CHYqoli7i_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_SDBxxffvv_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/apc_3djLNuWmZ_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_1EHVA8jcT_1.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://p.ljcdn.com/v0/hdic.t_s/hdic-frame/standard_aaa502c0-5bfc-40be-9874-b662a829d152.png","基本信息,面积：177.78㎡,朝向：南,维护：3天前,入住：随时入住,楼层：中楼层/5层,电梯：无,车位：暂无数据,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：2年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2653793600005218304.html,【房源亮点】跃层套三，跃4跃5跃6层，户型通透，有三个阳台，有装修，不临街【户型介绍】房子南北朝向，中高楼层，跃层带露台的，1楼是客厅带阳台，厨房带生活阳台，有一个卫生间明卫，有一个卧室改成了餐厅，带飘窗，楼梯是在进门的左手边，上去2楼有一个小的卧室，旁边挨着书房，再错层上去是主卧室带卫生间带衣帽间，带阳台，一个露台。【小区介绍】小区分两期，一期是2000年 金凤庭、芝兰阁、桂香邸三部分，总高5楼顶跃带花园，金凤庭2、3栋和芝兰阁7、8栋叠拼别墅；二期是2003年银杏林A区、B区，靠百卉路的1、2 、22、23、24A和后面11、12、 13、13A+9栋是多层，,"
        整租·春天花园 3室2厅 跃层 南              "
锦川楼,"104.09339315297,30.656137991569",1200,房源维护时间：2021-06-09,,https://image1.ljcdn.com/rent-user-avatar/3d4a119f-25dc-496b-9907-7d251a7e4a42.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/77a850ad-fb19-4895-b956-68c023673c64.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/ab6b3175-ce5a-4bf4-8e78-95ee0a6411e2.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/cee5d5fa-cf2f-44e2-b42a-4d5abda1f97b.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/72f1b2f4-13ea-45c9-9d26-57f9da2c7772.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/f51f14ca-728a-4a8d-b9b4-37e453fa4da7.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e212ea08-a8b2-4c4d-911a-760b7fe7387a.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/6faf22fc-0336-4b5d-b3d0-cf37f0beba8f.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/c22ed100-c5cc-42a2-8683-f80b452083fe.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/1ae92fdb-f407-474e-bdb7-ed878a4da519.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/7842f4b6-ae40-4d85-ab55-0869c9e7f3cd.780x439.jpg,"基本信息,面积：23.00㎡,朝向：北,维护：1天前,入住：随时入住,楼层：14/20层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：集中供暖,租期：9~12个月,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2671115637514321920.html,房东直租，直租春熙路太古里正对面，挨着IFS超级近，（锦川楼）居家舒适特别好的小区，24小时保安值班，好房尽在房东直租 ，小区周边娱乐设施菜市大型超市都有，一应俱全，小区离地铁口比较近。说说房子里面租客都是非常有素质的居家居住，有厨房，好房2个卫生间，房间有空调外窗，还有个舒适的小落地灯，晚间看书，娱乐挺巴适的。无线网咯100兆供应大家使用。图片是本人照的实图实租实价。,"
        合租·锦川楼 5居室 北卧              "
青华路27号,"104.03590670135,30.668160427878",900,房源维护时间：2021-05-11,,https://image1.ljcdn.com/rent-user-avatar/b546b228-1509-4b3f-9681-72e9bb6387a0.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/abdfaa04-ee39-49b2-b107-f66fc7041fd0.780x439.jpg,"基本信息,面积：19.00㎡,朝向：南,维护：1个月前,入住：随时入住,楼层：4/5层,电梯：无,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：1年,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2780247968837025792.html,1、房屋介绍：室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。2、小区介绍：青华路27号小区附近配套齐全，交通便利，出行娱乐都非常方便。3、总结：房屋照片均是实景拍摄，随时都能看房，随时欢迎您来电！,"
        合租·青华路27号 4居室 南卧              "
银海中心,"104.09294447315,30.684907951392",920,房源维护时间：2021-06-08,,https://image1.ljcdn.com/rent-user-avatar/e76f0981-c99b-4fb3-b0b5-3475b3fcc0d5.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/9a39e16d-ac3f-4e66-ba27-06051c0961e3.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/e54e459f-91ea-4848-9ca0-d8a1757ad535.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/12f965d7-6a45-4a69-bc18-c3e2e8e1ee8a.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/505b3641-0f43-4b38-960a-ad241fb3b2aa.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/5f2f74e4-a738-4f69-92f9-569b30e401ff.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/212a1b0b-35f6-4e0f-b47e-49b3ff1bdd9e.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/687a645a-85c0-45b9-b877-770e30ed6d16.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/924d03b3-6104-4460-80ca-81cf38690e8c.780x439.jpghttps://image1.ljcdn.com/rent-user-avatar/61969911-3c9f-4578-9c0f-1392d3ef6cd3.780x439.jpg,"基本信息,面积：9.00㎡,朝向：东南,维护：2天前,入住：随时入住,楼层：2/33层,电梯：有,车位：租用车位,用水：民水,用电：民电,燃气：有,采暖：暂无数据,租期：4~12个月,
                                                  ,看房：随时可看,
                                                  ",,,https://cd.lianjia.com/zufang/CD2780336816082132992.html,1、此房格局方正，楼层适中.2、挑高客厅宽敞大气，精装修，拎包入住！3、全新家具，搭配合理且符合美学！二、户型介绍：1、宽敞舒适、阳光非常充足，阳台视野宽敞！2、卧室舒适整洁，居家必选。3、厨房使用率高，让您和家人有足够的空间展现私家厨艺三、社区介绍：1、社区环境好，环境优美，适宜居住，物业管理完善2、多条公交线路通过；交通便利，出行方便！3、周边配套设施齐全，不用出远门就能满足日常生活一切需要！不是你没有遇到称心如意的房子，也不是你没有遇到合适的价格，而是没有遇到为你全力以赴的房产经纪人，请相信我会给你提供的服务,"
        合租·银海中心 4居室 东南卧              "
优山悦园,"104.13284981032,30.636441711132",6500,房源维护时间：2021-06-06,,"https://image1.ljcdn.com/110000-inspection/pc0_XOL21bRkM.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_A2Xvmolyx.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_sNz4JfXTn.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_pwvA0BmaN.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc1_PRUoljKZS.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_bMJKsTjkm.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_OsRi8kOSY.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_CcGdH0VjZ.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_VRaImfXmK.jpg!m_fill,w_780,h_439,l_flianjia_black,o_autohttps://image1.ljcdn.com/110000-inspection/pc0_RrNKeIB8Z.jpg!m_fill,w_780,h_439,l_flianjia_black,o_auto","基本信息,面积：141.29㎡,朝向：东南,维护：3天前,入住：随时入住,楼层：高楼层/30层,电梯：有,车位：暂无数据,用水：暂无数据,用电：暂无数据,燃气：有,采暖：暂无数据,租期：1年以内,
                
,看房：需提前预约,
                
",,,https://cd.lianjia.com/zufang/CD2746331539243024384.html,【户型介绍】房子户型方正合理，通透户型，客厅带阳台，卧室带飘窗。采光超好。【周边配套】小区300米就是2号线塔子山公园地铁口，出行方便。购物有盒马鲜生以及华宇广场。【小区介绍】小区安静，绿化好，小区物业管理规范到位。小区旁边就是塔子山公园，自带天然氧吧。,"
        整租·优山悦园 4室2厅 东南              "
